player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9
13232,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13233,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13234,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13235,0,0,8,0,0,0,0,117,73,0,0,0,76,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
13236,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13237,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13238,0,0,1,12,77,123,60,0,0,0,0,73,0,0,100,0,0,0,200,0,0,0,0,95,0,0,0,0,0,0,0,0
13239,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13240,0,0,5,0,0,0,0,61,79,0,0,0,79,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0
13241,0,0,6,0,0,0,0,126,84,0,0,0,88,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0
13242,0,0,7,0,76,68,122,0,0,0,0,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0
13243,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13244,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13245,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13246,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13247,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13248,0,0,5,0,0,0,0,126,84,0,0,0,88,0,100,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0
13249,0,0,2,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0
13250,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13251,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13252,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13253,0,0,4,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
13254,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13255,0,0,6,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0
13256,0,0,3,0,76,68,122,0,0,0,0,92,0,0,100,0,0,200,0,0,0,0,0,101,0,0,0,0,0,0,0,0
13257,0,0,2,0,113,103,103,0,0,0,0,106,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,67,0,0,0
13258,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13259,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13260,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13261,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13262,0,0,4,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0
13263,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13264,0,0,4,0,76,68,122,0,0,0,0,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0
13265,0,0,4,0,0,0,0,61,79,0,0,0,79,0,100,0,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0
13266,0,0,8,0,0,0,0,126,84,0,0,0,88,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0
13267,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13268,0,0,4,0,67,56,109,0,0,0,0,79,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0,0,0,0,0
13269,0,0,8,0,0,0,0,61,79,0,0,0,79,0,100,0,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0
13270,0,0,3,0,76,68,122,0,0,0,0,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0
13271,0,0,7,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0
13272,0,0,3,0,67,56,109,0,0,0,0,79,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0,0,0,0,0
13273,0,0,5,0,0,0,0,0,0,85,85,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
13274,0,0,8,0,0,0,0,126,84,0,0,0,88,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0
13275,0,0,9,0,86,77,60,15,9,0,0,60,17,0,0,0,200,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0
13276,0,0,2,0,0,0,0,0,0,85,85,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
13277,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13278,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13279,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13280,0,0,6,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
13281,0,0,4,0,76,68,122,0,0,0,0,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13282,0,0,2,0,0,0,0,117,73,0,0,0,76,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
13283,0,0,2,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0
13284,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13285,0,0,4,0,67,56,109,0,0,0,0,79,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0,0,0,0,0
13286,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13287,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13288,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13289,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13290,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13291,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13292,0,0,7,0,67,56,109,0,0,0,0,79,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0,0,0,0,0
13293,0,0,3,0,0,0,0,68,92,0,0,0,92,0,100,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
13294,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13295,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13296,0,0,5,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
13297,0,0,4,0,0,0,0,0,0,85,85,0,0,0,100,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
13298,0,0,4,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
13299,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13300,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13301,0,0,6,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
13302,0,0,8,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
13303,0,0,9,0,76,68,122,0,0,0,0,92,0,0,100,0,0,200,0,0,0,0,0,101,0,0,71,0,0,0,0,0
13304,0,0,8,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0
13305,0,0,2,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0
13306,0,0,5,0,0,0,0,61,102,0,0,0,79,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,46
13307,0,0,5,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0
13308,0,0,9,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
13309,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13310,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13311,0,0,8,0,0,0,0,126,84,0,0,0,88,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0
13312,0,0,8,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0
13313,0,0,3,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0
13314,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13315,0,0,7,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
13316,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13317,0,0,6,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0
13318,0,0,2,0,0,0,0,117,73,0,0,0,76,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
13319,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13320,0,0,6,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0
13321,0,0,2,0,0,0,0,61,102,0,0,0,79,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,46
13322,0,0,4,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
13323,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13324,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13325,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13326,0,0,3,0,0,0,0,0,0,85,85,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
13327,0,0,3,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0
13328,0,0,3,0,0,0,0,61,102,0,0,0,79,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,46
13329,0,0,8,0,0,0,0,126,84,0,0,0,88,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0
13330,0,0,9,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0
13331,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13332,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13333,0,0,3,0,0,0,0,68,116,0,0,0,92,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,62
13334,0,0,2,0,0,0,0,61,79,0,0,0,79,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0
13335,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13336,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13337,0,0,3,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0
13338,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13339,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13340,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13341,0,0,2,0,113,103,103,0,0,0,0,106,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,67,0,0,0
13342,0,0,7,0,67,56,109,0,0,0,0,79,0,0,100,0,0,200,0,0,0,0,0,87,0,0,0,0,0,0,0,0
13343,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13344,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13345,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13346,0,0,6,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0
13347,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13348,0,0,2,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0
13349,0,0,8,0,0,0,0,126,84,0,0,0,88,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0
13350,0,0,5,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0
13351,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13352,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13353,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13354,0,0,5,0,76,68,122,0,0,0,0,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0
13355,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13356,0,0,2,0,0,0,0,126,84,0,0,0,88,0,100,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0
13357,0,0,9,0,76,68,122,0,0,0,0,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0
13358,0,0,7,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
13359,0,0,8,0,0,0,0,126,84,0,0,0,88,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0
13360,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13361,0,0,4,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
13362,0,0,2,0,0,0,0,68,116,0,0,0,92,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,62
13363,0,0,5,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
13364,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13365,0,0,8,0,0,0,0,117,73,0,0,0,76,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
13366,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13367,0,0,2,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
13368,0,0,3,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
13369,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13370,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13371,0,0,9,0,76,68,122,0,0,0,0,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13372,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13373,0,0,7,0,77,123,60,0,0,0,0,73,0,0,100,0,0,0,200,0,0,0,0,95,0,0,0,63,0,0,0,0
13374,0,0,4,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0
13375,0,0,8,0,113,103,103,0,0,0,0,106,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,67,0,0,0
13376,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13377,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13378,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13379,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13380,0,0,7,0,0,0,0,61,79,0,0,0,79,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0
13381,0,0,2,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
13382,0,0,2,0,0,0,0,61,79,0,0,0,79,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,56,0,0
13383,0,0,6,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
13384,0,0,4,0,0,0,0,0,0,85,85,0,0,0,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
13385,0,0,3,0,35,25,22,0,0,0,0,35,0,0,0,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
13386,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13387,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13388,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13389,0,0,2,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0
13390,0,0,2,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,86,0,0,0
13391,0,0,3,0,0,0,0,68,92,0,0,0,92,0,100,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
13392,0,0,7,0,76,68,122,0,0,0,0,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0
13393,0,0,2,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0
13394,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13395,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13396,0,0,8,0,0,0,0,117,73,0,0,0,76,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
13397,0,0,2,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
13398,0,0,3,0,0,0,0,0,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
13399,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13400,0,0,3,0,113,103,103,0,0,0,0,106,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
13401,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13402,0,0,3,0,124,114,114,0,0,0,0,118,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
13403,0,0,3,0,77,123,60,0,0,0,0,73,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0
13404,0,0,3,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0
13405,0,0,7,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
13406,0,0,8,0,0,0,0,117,73,0,0,0,76,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0
13407,0,0,2,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
13408,0,0,7,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
13409,0,0,7,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
13410,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13411,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13412,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13413,0,0,5,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0
13414,0,0,7,0,0,0,0,68,116,0,0,0,92,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,62
13415,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13416,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13417,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13418,0,0,5,0,86,134,70,0,0,0,0,84,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0
13419,0,0,7,0,67,56,109,0,0,0,0,79,0,0,0,0,0,200,0,0,0,0,0,0,0,0,53,0,0,0,0,0
13420,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13421,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13422,0,0,7,0,113,103,103,0,0,0,0,106,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,67,0,0,0
13423,0,0,4,0,0,0,0,68,92,0,0,0,92,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,69,0,0
13424,0,0,4,0,67,56,109,0,0,0,0,79,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13425,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13426,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
13427,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13428,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13429,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13430,0,0,7,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
13431,0,0,6,0,45,30,26,0,0,0,0,45,0,0,0,0,200,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
13432,0,0,4,0,0,0,0,68,116,0,0,0,92,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,62
13433,0,0,2,0,124,114,114,0,0,0,0,118,0,0,100,0,0,0,0,200,0,0,0,148,0,0,0,0,86,0,0,0
13434,0,0,1,12,28,48,28,0,0,0,0,28,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
13435,0,0,1,12,34,54,34,0,0,0,0,34,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
