city_id,nation_id,state_id,name,abbreviation,latitude,longitude,population,main_language_id
87790,206,126,"Warsaw","WAR",41.2400,-85.8500,13003,0
92956,206,126,"Cross Plains","CP",38.9439,-85.2047,4187,0
849,206,127,"Akron","AKR",41.0800,-81.5200,208414,0
1716,206,127,"Alliance","ALL",40.9100,-81.1200,22676,0
2657,206,127,"Amelia","AME",39.0300,-84.2200,3663,0
4455,206,127,"Ashtabula","ASH",41.8800,-80.8000,20027,0
4993,206,127,"Austintown","AUS",41.0900,-80.7400,30969,0
5095,206,127,"Avon Lake","AVO",41.4900,-82.0200,21004,0
7111,206,127,"Barberton","BAR",41.0100,-81.6100,27099,0
7885,206,127,"Beachwood","BEA",41.4800,-81.5000,11699,0
8003,206,127,"Beavercreek","BEA",39.7300,-84.0600,40788,0
8336,206,127,"Bellefontaine","BEL",40.3600,-83.7600,12958,0
8676,206,127,"Berea","BER",41.3700,-81.8600,18108,0
11166,206,127,"Bowling Green","BOW",41.3800,-83.6500,29215,0
11916,206,127,"Brookville","BRO",39.8400,-84.4100,5269,0
12030,206,127,"Brunswick","BRU",41.2500,-81.8200,34790,0
12208,206,127,"Bucyrus","BUC",40.8000,-82.9700,12768,0
12982,206,127,"Blue Creek","BLU",38.7500,-83.3400,1303,0
13282,206,127,"Chillicothe","CHI",39.3400,-82.9900,22180,0
13776,206,127,"Cincinnati","CIN",39.1400,-84.5100,306382,0
13817,206,127,"Circleville","CIR",39.6000,-82.9400,13259,0
14082,206,127,"Cleveland","CLE",41.4800,-81.6800,449514,0
14085,206,127,"Cleves","CLE",39.1600,-84.7500,2564,0
14182,206,127,"Clyde","CLY",41.3000,-82.9800,6010,0
14205,206,127,"Coal Grove","COA",38.5000,-82.6500,2064,0
14609,206,127,"Columbiana","COL",40.8900,-80.6900,5734,0
14625,206,127,"Columbus","CLB",39.9900,-82.9900,736836,0
14856,206,127,"Conneaut","CON",41.9300,-80.5700,13064,0
15249,206,127,"Coshocton","COS",40.2600,-81.8500,11687,0
17008,206,127,"Canal Fulton","CAN",40.8900,-81.6000,5000,0
17087,206,127,"Canfield","CAN",41.0300,-80.7600,7107,0
18119,206,127,"Cedarville","CED",39.7400,-83.8100,4249,0
18146,206,127,"Celina","CEL",40.5500,-84.5700,10282,0
18184,206,127,"Centerville","CEN",39.6400,-84.1400,23222,0
18902,206,127,"Chardon","CHA",41.6100,-81.1500,5342,0
20025,206,127,"Delaware","DEL",40.3000,-83.0800,31457,0
20068,206,127,"Delphos","DEL",40.8400,-84.3400,6811,0
20154,206,127,"Dennison","DEN",40.3900,-81.3300,2899,0
20279,206,127,"Deshler","DES",41.2100,-83.9000,1854,0
22234,206,127,"Dayton","DAY",39.7800,-84.2000,159134,0
22373,206,127,"Defiance","DEF",41.2800,-84.3600,15926,0
22484,206,127,"East Liverpool","EAS",40.6300,-80.5700,12201,0
22508,206,127,"East Palestine","EAS",40.8300,-80.5400,4769,0
23499,206,127,"Elmwood Place","ELM",39.1900,-84.4900,2426,0
23558,206,127,"Elyria","ELY",41.3800,-82.1100,55873,0
24258,206,127,"Euclid","EUC",41.5900,-81.5200,50123,0
24485,206,127,"East Canton","EAS",40.7900,-81.2800,1595,0
24490,206,127,"East Cleveland","EAS",41.5300,-81.5800,25513,0
24961,206,127,"Franklin Furnace","FRA",38.6500,-82.8500,1701,0
25108,206,127,"Fostoria","FOS",41.1600,-83.4100,13673,0
25197,206,127,"Fort Loramie","FOR",40.3500,-84.3700,1488,0
25615,206,127,"Findlay","FIN",41.0400,-83.6400,40354,0
26033,206,127,"Forestville","FOR",39.0800,-84.3500,11818,0
26282,206,127,"Fairview Park","FAI",41.4400,-81.8500,16709,0
26491,206,127,"Gilmore","GIL",40.2900,-81.4400,10,0
27108,206,127,"Groveport","GRO",39.8800,-82.8800,4667,0
27116,206,127,"Grove City","GRO",39.8700,-83.0700,30035,0
27583,206,127,"Gallipolis","GAL",38.8100,-82.2000,4151,0
28543,206,127,"Girard","GIR",41.1500,-80.7000,10456,0
29575,206,127,"Granville","GRA",40.0700,-82.5200,5145,0
30486,206,127,"Hamilton","HAM",39.3900,-84.5600,61445,0
31803,206,127,"Highland Heights","HIG",41.5500,-81.4800,8802,0
31878,206,127,"Hilliard","HIL",40.0400,-83.1400,26893,0
32266,206,127,"Holgate","HOL",41.2500,-84.1300,1169,0
32865,206,127,"Hubbard","HUB",41.1600,-80.5700,7982,0
33175,206,127,"Houcktown","HOU",40.9400,-83.5900,112,0
33747,206,127,"Ironton","IRO",38.5300,-82.6800,11209,0
35191,206,127,"Jefferson","JEF",0.0000,0.0000,3509,0
37848,206,127,"Kenton","KEN",40.6500,-83.6100,8071,0
37960,206,127,"Kettering","KET",39.7000,-84.1500,55880,0
40903,206,127,"Lockland","LOC",39.2300,-84.4600,3372,0
41631,206,127,"Lowellville","LOW",41.0400,-80.5400,1154,0
41735,206,127,"London","LON",0.0000,0.0000,9279,0
41892,206,127,"Lorain","LOR",41.4400,-82.1800,67920,0
43346,206,127,"Lakewood","LAK",41.4800,-81.8000,52756,0
44691,206,127,"Leipsic","LEI",41.1000,-83.9800,2219,0
45448,206,127,"Lima","LIM",40.7400,-84.1100,39906,0
46338,206,127,"McArthur","MAC",39.2500,-82.4800,2035,0
47812,206,127,"Mansfield","MAN",40.7600,-82.5300,50310,0
48227,206,127,"Mariemont","MAR",39.1500,-84.3700,3142,0
48292,206,127,"Marion","MAR",40.5800,-83.1300,37482,0
48575,206,127,"Martins Ferry","MAR",40.1000,-80.7200,6873,0
48728,206,127,"Mason","MAS",39.3600,-84.3100,30988,0
48759,206,127,"Massillon","MAS",40.7900,-81.5200,31526,0
48991,206,127,"Maumee","MAU",41.5700,-83.6500,14441,0
49333,206,127,"Medina","MED",41.1400,-81.8700,27358,0
49666,206,127,"Mentor","MEN",41.6900,-81.3300,49726,0
50106,206,127,"Middleport","MID",39.0000,-82.0500,2484,0
50127,206,127,"Middletown","MID",39.5100,-84.3700,52834,0
50327,206,127,"Milford","MIL",39.1800,-84.2900,6475,0
50366,206,127,"Millersburg","MIL",40.5500,-81.9200,3599,0
50509,206,127,"Minerva","MIN",40.7300,-81.1100,3968,0
52885,206,127,"New Straitsville","NEW",39.5800,-82.2400,865,0
55060,206,127,"New Bremen","NEW",40.4400,-84.3800,2993,0
55128,206,127,"New Lebanon","NEW",39.7500,-84.3900,4237,0
55130,206,127,"New Lexington","NEW",39.7100,-82.2100,4734,0
56098,206,127,"North Canton","NOR",40.8700,-81.4000,16886,0
56176,206,127,"North Olmsted","NOR",41.4100,-81.9200,32958,0
56199,206,127,"North Royalton","NOR",41.3100,-81.7500,28920,0
56300,206,127,"Northwood","NOR",40.4700,-83.7300,5469,0
56318,206,127,"Norwalk","NOR",41.2400,-82.6100,16396,0
56480,206,127,"Oakwood","OAK",0.0000,0.0000,8708,0
57237,206,127,"Olmsted Falls","OLM",41.3800,-81.9100,8752,0
57572,206,127,"Oregon","ORE",41.6700,-83.4200,19408,0
57722,206,127,"Orrville","ORR",40.8400,-81.7600,8467,0
58197,206,127,"Oxford","OXF",39.5100,-84.7500,20875,0
58363,206,127,"Perrysburg","PER",41.5500,-83.6200,16793,0
58830,206,127,"Pickerington","PIC",39.8900,-82.7600,15408,0
58955,206,127,"Piketon","PIK",39.0700,-83.0100,1995,0
59215,206,127,"Piqua","PIQ",40.1500,-84.2500,20731,0
60080,206,127,"Pomeroy","POM",39.0300,-82.0300,2005,0
60387,206,127,"Port Clinton","POR",41.5100,-82.9400,6244,0
62110,206,127,"Painesville","PAI",41.7300,-81.2500,17251,0
62946,206,127,"Parma","PAR",41.3800,-81.7300,82565,0
66689,206,127,"Rittman","RIT",40.9800,-81.7800,6236,0
69010,206,127,"St. Bernard","SAI",39.1700,-84.5000,4463,0
69026,206,127,"St. Clairsville","SAI",40.0800,-80.9000,4993,0
69456,206,127,"Salineville","SAL",40.6200,-80.8400,1329,0
70782,206,127,"Sandusky","SAN",41.4600,-82.7100,26428,0
73051,206,127,"Seville","SEV",41.0100,-81.8600,2319,0
73886,206,127,"Sidney","SID",40.2900,-84.1600,20161,0
74955,206,127,"Solon","SOL",41.3900,-81.4400,22451,0
75691,206,127,"Springboro","SPR",39.5600,-84.2300,16947,0
76233,206,127,"Steubenville","STE",40.3700,-80.6500,19312,0
76392,206,127,"Stow","STO",41.1800,-81.4400,35349,0
76512,206,127,"Strongsville","STR",41.3100,-81.8300,44863,0
77224,206,127,"Swanton","SWA",41.5900,-83.8900,3327,0
77287,206,127,"Sylvania","SYL",41.7100,-83.7100,19141,0
79903,206,127,"Tiffin","TIF",41.1200,-83.1800,17013,0
80101,206,127,"Tipp City","TIP",39.9600,-84.1800,9380,0
80442,206,127,"Toledo","TOL",41.6600,-83.5800,306974,0
80681,206,127,"Toronto","TOR",40.4600,-80.6000,5436,0
82100,206,127,"Uhrichsville","UHR",40.3900,-81.3500,5673,0
82471,206,127,"Upper Arlington","UPP",40.0300,-83.0700,31474,0
84106,206,127,"Vandalia","VAN",39.8800,-84.1900,14478,0
85501,206,127,"Wauseon","WAU",41.5500,-84.1400,7238,0
85828,206,127,"Whitehall","WHI",39.9700,-82.8800,18173,0
85972,206,127,"Westerville","WES",40.1200,-82.9200,34226,0
85999,206,127,"Westlake","WES",41.4500,-81.9300,31990,0
86040,206,127,"Wooster","WOO",40.8200,-81.9300,25725,0
86074,206,127,"Woodsfield","WOO",39.7600,-81.1200,2488,0
86099,206,127,"Wellston","WEL",39.1200,-82.5300,5932,0
87358,206,127,"Wadsworth","WAD",41.0200,-81.7300,20187,0
87467,206,127,"Walbridge","WAL",41.5900,-83.4900,3126,0
87696,206,127,"Wapakoneta","WAP",40.5700,-84.1900,9524,0
88341,206,127,"Yellow Springs","YEL",39.8100,-83.8900,3645,0
88594,206,127,"Youngstown","YOU",41.1000,-80.6500,77540,0
88813,206,127,"Zanesville","ZAN",39.9500,-82.0100,24976,0
91141,206,127,"West Chester","WCh",39.2100,-84.2100,60958,0
92602,206,127,"Peninsula","PEN",41.2408,-81.5564,565,0
92939,206,127,"Hoagland","HOA",39.2042,-83.6814,2579,0
93209,206,127,"Wendelin","WEN",40.3992,-84.6900,25,0
95427,206,127,"Anderson Township","AND",39.0886,-84.3600,43446,0
4726,206,128,"Atoka","ATO",35.4400,-89.7800,5277,0
7378,206,128,"Bartlett","BAR",35.2200,-89.8400,43264,0
10115,206,128,"Bluff City","BLU",36.4700,-82.2600,1586,0
10486,206,128,"Bolivar","BOL",35.2600,-88.9900,5607,0
13676,206,128,"Church Hill","CHU",36.5200,-82.7100,6252,0
13978,206,128,"Clarksville","CLK",36.5600,-87.3500,111694,0
14447,206,128,"Collegedale","COL",35.0500,-85.0500,7525,0
14457,206,128,"Collierville","COL",35.0600,-89.6800,37854,0
14602,206,128,"Columbia","COL",35.6200,-87.0500,33641,0
14942,206,128,"Cookeville","COO",36.1600,-85.5100,28668,0
14963,206,128,"Coopertown","COO",36.4400,-86.9700,3249,0
15744,206,128,"Crossville","CRO",35.9500,-85.0400,10166,0
17665,206,128,"Caryville","CAR",36.3000,-84.2200,2409,0
19029,206,128,"Chattanooga","CHT",35.0700,-85.2600,154024,0
19438,206,128,"Dyersburg","DYE",36.0400,-89.3800,17329,0
20549,206,128,"Dickson","DIC",36.0800,-87.3800,13234,0
21900,206,128,"Dandridge","DAN",36.0200,-83.4200,2292,0
23389,206,128,"Elizabethton","ELI",36.3400,-82.2300,14958,0
24232,206,128,"Etowah","ETO",35.3200,-84.5300,3662,0
24946,206,128,"Franklin","FRA",35.9300,-86.8400,49706,0
27576,206,128,"Gallatin","GAL",36.3800,-86.4500,26200,0
29721,206,128,"Greenbrier","GRE",0.0000,0.0000,6519,0
29730,206,128,"Greeneville","GRE",36.1700,-82.8200,15207,0
31401,206,128,"Hendersonville","HEN",36.2900,-86.6000,44598,0
31426,206,128,"Henning","HEN",35.6700,-89.5700,1267,0
33004,206,128,"Humboldt","HUM",35.8200,-88.9100,9205,0
34768,206,128,"Jackson","JAC",35.6300,-88.8300,62080,0
35558,206,128,"Johnson City","JOH",36.3300,-82.3700,58603,0
35614,206,128,"Jonesborough","JON",36.2900,-82.4700,4545,0
38596,206,128,"Kingsport","KIN",36.5300,-82.5600,43952,0
39092,206,128,"Knoxville","KNX",35.9700,-83.9500,172474,0
44161,206,128,"Lawrenceburg","LAW",35.2500,-87.3400,10943,0
45153,206,128,"Lewisburg","LEW",35.4500,-86.7900,10693,0
45189,206,128,"Lexington","LEX",35.6500,-88.3900,7521,0
46437,206,128,"McKenzie","MAC",36.1300,-88.5200,5383,0
48563,206,128,"Martin","MAR",36.3400,-88.8500,10209,0
48637,206,128,"Maryville","MAR",35.7500,-83.9700,26719,0
49105,206,128,"Maynardville","MAY",36.2500,-83.8000,1943,0
49583,206,128,"Memphis","MEM",35.1100,-90.0100,641608,0
50287,206,128,"Milan","MIL",35.9200,-88.7600,7803,0
51918,206,128,"Morristown","MOR",36.2100,-83.3000,25204,0
52153,206,128,"Mount Juliet","MOU",36.2000,-86.5100,18586,0
52206,206,128,"Mountain City","MOU",36.4700,-81.8100,2415,0
52625,206,128,"Murfreesboro","MUR",35.8500,-86.3900,84700,0
54298,206,128,"Nashville","NAS",36.1700,-86.7800,530852,0
55226,206,128,"Newbern","NEW",36.1100,-89.2600,3004,0
55915,206,128,"Nolensville","NOL",35.9500,-86.6700,2622,0
56424,206,128,"Oak Ridge","OAK",35.9600,-84.3000,27414,0
61425,206,128,"Pulaski","PUL",35.2000,-87.0300,7962,0
65318,206,128,"Red Bank","RED",35.1100,-85.2900,11753,0
66338,206,128,"Rogersville","ROG",36.4100,-83.0100,4216,0
66735,206,128,"Ripley","RIP",35.7500,-89.5300,7707,0
72685,206,128,"Selmer","SEL",35.1700,-88.5900,4573,0
73047,206,128,"Sevierville","SEV",35.8900,-83.5800,15655,0
73398,206,128,"Shelbyville","SHE",35.4900,-86.4500,18317,0
73954,206,128,"Signal Mountain","SIG",35.1200,-85.3400,7158,0
74714,206,128,"Smyrna","SMY",35.9800,-86.5200,32963,0
74722,206,128,"Sneedville","SNE",36.5300,-83.2200,1310,0
74799,206,128,"Soddy-Daisy","SOD",35.2600,-85.1800,12219,0
75391,206,128,"South Pittsburg","SOU",35.0100,-85.7000,3082,0
81559,206,128,"Tullahoma","TUL",35.3700,-86.2200,18692,0
86521,206,128,"Whitwell","WHI",35.2000,-85.5200,1611,0
92635,206,128,"Limestone","LIM",36.2281,-82.6306,6970,0
92636,206,128,"Cordova","COR",35.1556,-89.7761,60762,0
92940,206,128,"Powell","POW",36.0317,-84.0281,27222,0
93168,206,128,"Fisherville","FIS",35.1592,-89.6636,250,0
93190,206,128,"Eads","EAD",35.2024,-89.6505,7255,0
95425,206,128,"Afton","AFT",36.1939,-82.7389,4773,0
3142,206,129,"Annapolis","ANN",38.9700,-76.5000,36252,0
3827,206,129,"Arbutus","ARB",39.2400,-76.6900,20603,0
4137,206,129,"Arnold","ARN",39.0400,-76.5000,25460,0
6650,206,129,"Baltimore","BAL",39.3000,-76.6100,610892,0
8185,206,129,"Bel Air","BEL",0.0000,0.0000,9650,0
8480,206,129,"Beltsville","BEL",39.0400,-76.9200,16546,0
8600,206,129,"Bennsville","BEN",38.6100,-77.0100,7778,0
9010,206,129,"Bethesda","BET",38.9900,-77.1200,52801,0
10730,206,129,"Boonsboro","BOO",0.0000,0.0000,2860,0
11164,206,129,"Bowie","BOW",38.9600,-76.7400,56050,0
11382,206,129,"Brandywine","BRA",38.7000,-76.8500,1434,0
13114,206,129,"Chevy Chase","CHE",38.9700,-77.0800,2754,0
14607,206,129,"Columbia","COL",39.2000,-76.8600,96201,0
16652,206,129,"California","CAL",0.0000,0.0000,10378,0
17960,206,129,"Catonsville","CAT",39.2600,-76.7400,42827,0
19354,206,129,"Chestertown","CHE",39.2100,-76.0700,4636,0
19378,206,129,"Cheverly","CHE",38.9300,-76.9200,6754,0
19605,206,129,"Dundalk","DUN",39.2700,-76.5000,61659,0
22050,206,129,"Darnestown","DAR",39.1000,-77.2900,6773,0
22767,206,129,"Edgewood","EDG",39.4200,-76.3000,23492,0
23423,206,129,"Elkridge","ELK",39.2000,-76.7500,28734,0
23424,206,129,"Elkton","ELK",39.6000,-75.8200,14686,0
23447,206,129,"Ellicott City","ELL",39.2700,-76.8300,66215,0
23617,206,129,"Emmitsburg","EMM",39.7000,-77.3300,2500,0
24134,206,129,"Essex","ESS",39.3000,-76.4500,38851,0
24670,206,129,"Frostburg","FRO",39.6600,-78.9300,8032,0
24887,206,129,"Frederick","FRE",39.4300,-77.4200,57297,0
25189,206,129,"Fort Meade","FOR",39.1100,-76.7400,9505,0
26034,206,129,"Forestville","FOR",38.8500,-76.8700,12058,0
27502,206,129,"Gaithersburg","GAI",39.1400,-77.2200,60062,0
28254,206,129,"Germantown","GER",39.1800,-77.2600,64720,0
28836,206,129,"Goddard","GOD",38.9900,-76.8500,6177,0
30250,206,129,"Hagerstown","HAG",39.6400,-77.7200,37313,0
31057,206,129,"Havre de Grace","HAV",39.5500,-76.1000,11505,0
33157,206,129,"Hyattsville","HYA",38.9600,-76.9500,15323,0
35303,206,129,"Jessup","JES",39.1500,-76.7800,8712,0
41722,206,129,"Lonaconing","LON",39.5700,-78.9800,1138,0
42559,206,129,"La Plata","LA ",38.5300,-76.9700,8284,0
43742,206,129,"Lansdowne-Baltimore Highlands","LAN",39.2400,-76.6500,16070,0
44058,206,129,"Laurel","LAU",39.1000,-76.8600,20860,0
45678,206,129,"Linthicum","LIN",39.2100,-76.6500,7652,0
49123,206,129,"Mays Chapel","MAY",39.4300,-76.6500,12278,0
50751,206,129,"Mitchellville","MIT",38.9300,-76.8200,9135,0
52114,206,129,"Mount Airy","MOU",39.3700,-77.1600,8714,0
52179,206,129,"Mount Rainier","MOU",38.9400,-76.9600,8815,0
52827,206,129,"Myersville","MYE",39.5100,-77.5700,1542,0
56802,206,129,"Odenton","ODE",39.0600,-76.7000,26005,0
57241,206,129,"Olney","OLN",39.1500,-77.0800,36957,0
58954,206,129,"Pikesville","PIK",39.3900,-76.7000,31882,0
60634,206,129,"Potomac","POT",39.0300,-77.2000,45129,0
61011,206,129,"Princess Anne","PRI",38.2000,-75.6900,2440,0
62932,206,129,"Parkville","PAR",39.3800,-76.5500,31362,0
65007,206,129,"Randallstown","RAN",39.3700,-76.8000,33811,0
65475,206,129,"Rosedale","ROS",39.3300,-76.5100,19736,0
66419,206,129,"Rockville","ROC",39.0800,-77.1500,60646,0
66810,206,129,"Reisterstown","REI",39.4600,-76.8100,24447,0
71882,206,129,"Savage-Guilford","SAV",0.0000,0.0000,15031,0
73025,206,129,"Severn","SEV",39.1400,-76.6900,42157,0
74078,206,129,"Silver Spring","SIL",39.0100,-77.0200,77951,0
74688,206,129,"Smithsburg","SMI",39.6500,-77.5700,2915,0
74739,206,129,"Snow Hill","SNO",38.1800,-75.3900,2362,0
75357,206,129,"South Kensington","SOU",39.0200,-77.0800,7616,0
76241,206,129,"Stevensville","STE",38.9800,-76.3100,7507,0
78105,206,129,"Takoma Park","TAK",38.9800,-77.0000,17860,0
80856,206,129,"Towson","TOW",39.4000,-76.6200,53749,0
86315,206,129,"West Laurel","WES",39.1000,-76.9000,4114,0
86572,206,129,"Woodlawn (Baltimore County)","WOO",38.9500,-76.9000,38254,0
87514,206,129,"Waldorf","WAL",38.6400,-76.9000,27254,0
90946,206,129,"Millersville","MIL",39.0300,-76.3800,20199,0
92723,206,129,"Harwood","HAR",38.8650,-76.6200,3149,0
95416,206,129,"Cheltenham","CHE",38.7356,-76.8264,2997,0
95507,206,129,"Forest Hill","FOR",39.5850,-76.3878,18670,0
580,206,130,"Ahoskie","AHO",36.2900,-76.9900,4173,0
1348,206,130,"Albemarle","ALB",35.3600,-80.1900,15281,0
4409,206,130,"Asheboro","ASH",35.7200,-79.8100,23443,0
4411,206,130,"Asheville","ASH",35.5700,-82.5500,68795,0
4707,206,130,"Atlantic Beach","ATL",34.7000,-76.7400,1711,0
8957,206,130,"Bessemer City","BES",35.2800,-81.2800,5073,0
9880,206,130,"Black Mountain","BLA",35.6200,-82.3200,7589,0
10727,206,130,"Boone","BOO",36.2100,-81.6700,12921,0
11612,206,130,"Brevard","BRE",35.2300,-82.7300,6637,0
12073,206,130,"Bryson City","BRY",35.4300,-83.4500,1380,0
12380,206,130,"Buies Creek","BUI",35.4100,-78.7400,2238,0
12722,206,130,"Burlington","BUR",36.0800,-79.4500,46921,0
14054,206,130,"Clemmons","CLE",36.0300,-80.3900,16319,0
14128,206,130,"Clinton","CLI",0.0000,0.0000,8623,0
14794,206,130,"Concord","CON",35.4100,-80.5900,60592,0
15535,206,130,"Cramerton","CRA",35.2400,-81.0800,2908,0
17581,206,130,"Carrboro","CAR",35.9200,-79.0800,16626,0
17663,206,130,"Cary","CRY",35.7800,-78.8000,103945,0
18860,206,130,"Chapel Hill","CHA",35.9300,-79.0400,47529,0
18952,206,130,"Charlotte","CHA",35.2000,-80.8300,598351,0
19276,206,130,"Cherryville","CHE",35.3800,-81.3800,5387,0
19502,206,130,"Durham","DUR",35.9800,-78.9100,204734,0
20971,206,130,"Dobson","DOB",36.4000,-80.7200,1451,0
23418,206,130,"Elkin","ELK",36.2400,-80.8500,4062,0
23473,206,130,"Elm City","ELM",35.8100,-77.8600,1351,0
23505,206,130,"Elon","ELO",36.1000,-79.5100,7226,0
25229,206,130,"Fort Bragg","FOR",35.1400,-79.0000,28303,0
25324,206,130,"Fayetteville","FAY",35.0700,-78.9000,124775,0
27848,206,130,"Garner","GAR",35.6900,-78.6300,21959,0
27905,206,130,"Gastonia","GAS",35.2500,-81.1700,67869,0
28434,206,130,"Gibsonville","GIB",36.1100,-79.5400,4436,0
28693,206,130,"Glen Raven","GLE",36.1100,-79.4800,2765,0
28947,206,130,"Goldsboro","GOL",35.3700,-77.9800,38243,0
29415,206,130,"Graham","GRA",36.0600,-79.3900,13470,0
29546,206,130,"Granite Quarry","GRA",35.6100,-80.4500,2226,0
29752,206,130,"Greensboro","GRB",36.0800,-79.8300,231769,0
29776,206,130,"Greenville","GRE",35.6000,-77.3700,70757,0
30493,206,130,"Hamlet","HAM",34.8800,-79.6900,5745,0
31039,206,130,"Havelock","HAV",34.9100,-76.8900,22044,0
31062,206,130,"Haw River","HAW",36.0900,-79.3600,1958,0
31572,206,130,"Hertford","HER",36.1900,-76.4700,2059,0
31732,206,130,"Hickory","HIC",35.7400,-81.3300,40334,0
31782,206,130,"High Point","HIG",35.9800,-80.0000,94281,0
32306,206,130,"Holly Springs","HOL",35.6500,-78.8200,14816,0
33039,206,130,"Huntersville","HUN",35.4100,-80.8600,40342,0
33984,206,130,"Icard","ICA",35.7300,-81.4700,2773,0
34488,206,130,"Indian Trail","IND",35.0700,-80.6500,15226,0
36907,206,130,"Kannapolis","KAN",35.4900,-80.6200,38748,0
37806,206,130,"Kenly","KEN",35.6000,-78.1200,1695,0
37899,206,130,"Kernersville","KER",36.1200,-80.0800,21007,0
38555,206,130,"King","KIN",0.0000,0.0000,6348,0
38573,206,130,"Kings Grant","KIN",34.2600,-77.8600,8278,0
38642,206,130,"Kinston","KIN",35.2800,-77.5900,22475,0
41369,206,130,"Lumberton","LUM",34.6300,-79.0100,21314,0
44073,206,130,"Laurinburg","LAU",34.7700,-79.4700,15268,0
44726,206,130,"Leland","LEL",34.2600,-78.0500,4427,0
44834,206,130,"Lenoir","LEN",35.9100,-81.5300,17806,0
45572,206,130,"Lincolnton","LIN",35.4800,-81.2500,10279,0
48929,206,130,"Matthews","MAT",35.1200,-80.7100,23716,0
49265,206,130,"Mebane","MEB",36.1000,-79.2700,9239,0
50501,206,130,"Mineral Springs","MIN",0.0000,0.0000,1838,0
50927,206,130,"Mocksville","MOC",0.0000,0.0000,4356,0
51717,206,130,"Mooresville","MOO",35.5800,-80.8100,20223,0
51807,206,130,"Morehead City","MOR",34.7200,-76.7300,8272,0
51837,206,130,"Morganton","MOR",35.7400,-81.7000,17191,0
51923,206,130,"Morrisville","MOR",35.8200,-78.8300,9393,0
52161,206,130,"Mount Olive","MOU",35.2000,-78.0700,4420,0
52225,206,130,"Mountain View","MOU",0.0000,0.0000,3734,0
54295,206,130,"Nashville","NAS",35.9700,-77.9700,4357,0
55053,206,130,"New Bern","NEW",35.1200,-77.0800,23623,0
55319,206,130,"Newton","NEW",35.6700,-81.2200,12759,0
59107,206,130,"Pinehurst","PIN",35.2000,-79.4600,11523,0
59118,206,130,"Pinetops","PIN",35.7900,-77.6400,1314,0
60274,206,130,"Pope AFB","POP",0.0000,0.0000,2420,0
61030,206,130,"Princeville","PRI",35.8900,-77.5300,2404,0
64894,206,130,"Raleigh","RAL",35.8200,-78.6600,338759,0
64968,206,130,"Ramseur","RAM",35.7300,-79.6500,1585,0
65014,206,130,"Randleman","RAN",35.8200,-79.8000,3564,0
65703,206,130,"Rowland","ROW",34.5400,-79.2900,1115,0
65713,206,130,"Roxboro","ROX",36.3900,-78.9800,8834,0
66004,206,130,"Rutherford College","RUT",35.7500,-81.5200,1282,0
66008,206,130,"Rutherfordton","RUT",35.3700,-81.9600,4020,0
66407,206,130,"Rocky Mount","ROC",35.9600,-77.8100,55997,0
66436,206,130,"Rockingham","ROC",34.9400,-79.7600,9053,0
66572,206,130,"Roanoke Rapids","ROA",36.4500,-77.6500,16299,0
66771,206,130,"Reidsville","REI",36.3500,-79.6700,14768,0
67047,206,130,"Rhodhiss","RHO",35.7700,-81.4300,1188,0
67113,206,130,"Rich Square","RIC",36.2700,-77.2800,1004,0
69469,206,130,"Salisbury","SAL",35.6700,-80.0500,26693,0
71949,206,130,"Sawmills","SAW",35.8200,-81.4700,4959,0
72383,206,130,"Scotland Neck","SCO",36.1300,-77.4200,2220,0
74720,206,130,"Sneads Ferry","SNE",34.5500,-77.4000,2316,0
75449,206,130,"Southern Pines","SOU",35.1800,-79.4000,11640,0
75620,206,130,"Spindale","SPI",35.3600,-81.9300,3838,0
75671,206,130,"Spring Hope","SPR",0.0000,0.0000,1245,0
75916,206,130,"Stanley","STA",35.3600,-81.1000,3074,0
76057,206,130,"Statesville","STA",35.7900,-80.8900,24709,0
76850,206,130,"Summerfield","SUM",35.5700,-77.4000,7395,0
77279,206,130,"Sylva","SYL",35.3700,-83.2300,2425,0
77838,206,130,"Tabor City","TAB",34.1500,-78.8800,2639,0
78619,206,130,"Tarboro","TAR",35.9100,-77.5600,10601,0
78854,206,130,"Taylorsville","TAY",35.9200,-81.1800,1857,0
79709,206,130,"Thomasville","THO",35.8900,-80.0800,30857,0
80329,206,130,"Tobaccoville","TOB",36.2400,-80.3700,2426,0
81250,206,130,"Troutman","TRO",35.7000,-80.8900,1680,0
82386,206,130,"Unionville","UNI",35.0900,-80.5100,6326,0
85549,206,130,"Waynesville","WAY",35.4800,-82.9900,9463,0
85809,206,130,"Whiteville","WHI",34.3400,-78.7000,5047,0
85920,206,130,"Wrightsville Beach","WRI",34.2100,-77.8000,2444,0
86815,206,130,"Winterville","WIN",35.5300,-77.4000,4583,0
86841,206,130,"Winston-Salem","WS",36.1000,-80.2600,193300,0
86995,206,130,"Wilson","WIL",35.7300,-77.9200,46748,0
87007,206,130,"Wilmington","WIL",34.2100,-77.9100,92424,0
87061,206,130,"Williamston","WIL",35.8500,-77.0600,5617,0
87101,206,130,"Wilkesboro","WIL",36.1500,-81.1600,3208,0
87347,206,130,"Wadesboro","WAD",34.9700,-80.0800,3384,0
87443,206,130,"Wake Forest","WAK",35.9700,-78.5200,18832,0
87554,206,130,"Wallace","WAL",34.7400,-78.0000,3559,0
88265,206,130,"Yanceyville","YAN",36.4000,-79.3400,2111,0
89559,206,130,"Zebulon","ZEB",35.8200,-78.3200,4185,0
